Crash ID,Latitude,Longitude,Year,Severity
NCR-00000084,14.676,121.0437,2022,Fatal
NCR-00000085,14.676,121.0437,2022,Fatal
NCR-00000086,14.676,121.0437,2022,Fatal
NCR-00000087,14.676,121.0437,2022,Fatal
NCR-00000088,14.676,121.0437,2022,Fatal
NCR-00000089,14.676,121.0437,2022,Fatal
NCR-00000090,14.676,121.0437,2022,Fatal
NCR-00000091,14.676,121.0437,2022,Fatal
NCR-00000092,14.676,121.0437,2022,Fatal
NCR-00000093,14.676,121.0437,2022,Fatal
NCR-00000094,14.676,121.0437,2022,Fatal
NCR-00000095,14.676,121.0437,2022,Fatal
NCR-00000096,14.676,121.0437,2022,Fatal
NCR-00000097,14.676,121.0437,2022,Fatal
NCR-00000098,14.676,121.0437,2022,Fatal
NCR-00000099,14.676,121.0437,2022,Fatal
NCR-00000100,14.676,121.0437,2022,Fatal
NCR-00000101,14.676,121.0437,2022,Fatal
NCR-00000102,14.676,121.0437,2022,Fatal
NCR-00000103,14.676,121.0437,2022,Fatal
NCR-00000104,14.676,121.0437,2022,Fatal
NCR-00000105,14.676,121.0437,2022,Fatal
NCR-00000106,14.676,121.0437,2022,Fatal
NCR-00000107,14.676,121.0437,2022,Fatal
NCR-00000108,14.676,121.0437,2022,Fatal
NCR-00000109,14.676,121.0437,2022,Fatal
NCR-00000110,14.676,121.0437,2022,Fatal
NCR-00000111,14.676,121.0437,2022,Fatal
NCR-00000112,14.676,121.0437,2022,Fatal
NCR-00000113,14.676,121.0437,2022,Fatal
NCR-00000114,14.676,121.0437,2022,Fatal
NCR-00000115,14.676,121.0437,2022,Fatal
NCR-00000116,14.676,121.0437,2022,Fatal
NCR-00000117,14.676,121.0437,2022,Fatal
NCR-00000118,14.676,121.0437,2022,Fatal
NCR-00000119,14.676,121.0437,2022,Fatal
NCR-00000120,14.676,121.0437,2022,Fatal
NCR-00000121,14.676,121.0437,2022,Fatal
NCR-00000122,14.676,121.0437,2022,Fatal
NCR-00000123,14.676,121.0437,2022,Fatal
NCR-00000124,14.676,121.0437,2022,Fatal
